Date,Open,High,Low,Close,Volume,Adj Close
2014-04-22,2709.69,2709.69,2558.66,2611.96,75669900,2576.873
2014-04-21,2727.46,2736.34,2691.92,2696.36,15770700,2660.139
2014-04-18,2714.13,2714.13,2714.13,2714.13,000,2677.671
2014-04-17,2736.34,2767.44,2696.36,2714.13,24325900,2677.671
2014-04-16,2727.46,2736.34,2674.15,2714.13,41193800,2677.671
2014-04-15,2691.92,2754.11,2683.03,2691.92,52894000,2655.759
2014-04-14,2514.23,2687.48,2505.35,2643.06,74194900,2607.555
2014-04-11,2487.58,2571.98,2376.53,2492.02,104716000,2458.544
2014-04-10,2776.32,2776.32,2518.68,2532.00,145407500,2497.987
2014-04-09,2922.91,2922.91,2922.91,2922.91,000,2883.646
2014-04-08,2922.91,2954.00,2900.70,2922.91,31251100,2883.646
2014-04-07,2802.97,2962.89,2789.65,2945.12,47862800,2838.853
2014-04-04,2820.74,2851.84,2811.86,2820.74,28288100,2718.961
2014-04-03,2798.53,2847.39,2780.76,2820.74,26646900,2718.961
2014-04-02,2736.34,2811.86,2736.34,2794.09,42043400,2693.272
2014-04-01,2678.59,2736.34,2669.71,2718.57,35077300,2620.477
2014-03-31,2660.82,2660.82,2660.82,2660.82,000,2564.811
2014-03-28,2674.15,2687.48,2629.73,2660.82,23878200,2564.811
2014-03-27,2683.03,2709.69,2669.71,2674.15,18237600,2577.66
2014-03-26,2643.06,2709.69,2638.61,2687.48,38026500,2590.509
2014-03-25,2611.96,2643.06,2589.75,2620.85,27146400,2526.283
2014-03-24,2567.54,2616.40,2509.79,2611.96,24207200,2517.714
2014-03-21,2567.54,2585.31,2443.16,2540.89,42001400,2449.208
2014-03-20,2603.08,2603.08,2505.35,2514.23,63216400,2423.51
2014-03-19,2576.42,2665.27,2576.42,2629.73,19362300,2534.843
2014-03-18,2705.25,2736.34,2620.85,2629.73,36596900,2534.843
2014-03-17,2727.46,2762.99,2549.77,2683.03,57337300,2586.22
2014-03-14,2469.81,2709.69,2452.05,2709.69,45138600,2611.918
2014-03-13,2434.28,2514.23,2425.39,2500.91,28951700,2410.671
2014-03-12,2376.53,2434.28,2372.09,2398.74,16857800,2312.187
2014-03-11,2256.59,2416.51,2256.59,2394.30,35393300,2307.908
2014-03-10,2221.06,2283.24,2216.61,2256.59,13810500,2175.167
2014-03-07,2243.27,2274.36,2234.38,2238.82,19534200,2158.038
2014-03-06,2198.84,2247.71,2185.52,2238.82,21976700,2158.038
2014-03-05,2172.19,2216.61,2172.19,2203.29,25037100,2123.79
2014-03-04,2078.91,2163.31,2078.91,2158.87,40230900,2080.973
2014-03-03,2061.14,2092.23,2021.16,2078.91,41142600,2003.898
2014-02-28,2123.33,2123.33,2078.91,2078.91,25767200,2003.898
2014-02-27,2061.14,2123.33,2038.93,2105.56,38911900,2029.586
2014-02-26,2043.37,2061.14,2012.28,2038.93,25573800,1965.36
2014-02-25,2047.81,2074.47,2025.60,2043.37,49830700,1969.64
2014-02-24,2043.37,2070.02,2016.72,2034.49,29486700,1961.08
2014-02-21,1954.53,2065.58,1954.53,2052.26,54792000,1978.209
2014-02-20,1941.20,1954.53,1914.55,1936.76,27781500,1866.877
2014-02-19,1954.53,1967.86,1918.99,1954.53,32054800,1884.006
2014-02-18,1963.41,2007.83,1941.20,1954.53,58263100,1884.006
2014-02-17,1803.50,1976.74,1803.50,1963.41,95090400,1892.565
2014-02-14,1732.42,1790.17,1732.42,1785.73,75880100,1721.296
2014-02-13,1692.44,1732.42,1692.44,1714.65,31747000,1652.781
2014-02-12,1719.10,1727.98,1696.89,1701.33,19703600,1639.942
2014-02-11,1688.00,1714.65,1683.56,1705.77,35601500,1644.222
2014-02-10,1719.10,1736.87,1661.35,1679.12,32151600,1618.533
2014-02-07,1723.54,1736.87,1692.44,1701.33,46925300,1639.942
2014-02-06,1679.12,1710.21,1674.68,1705.77,43828100,1644.222
2014-02-05,1608.04,1665.79,1608.04,1665.79,62270800,1605.684
2014-02-04,1590.28,1608.04,1559.18,1590.28,29828200,1532.899
2014-02-03,1581.39,1639.14,1581.39,1616.93,38455500,1558.587
2014-01-31,1581.39,1581.39,1581.39,1581.39,000,1524.329
2014-01-30,1528.09,1599.16,1510.32,1581.39,26229400,1524.329
2014-01-29,1532.53,1585.83,1532.53,1581.39,21438700,1524.329
2014-01-28,1501.43,1532.53,1492.55,1523.64,14485700,1468.663
2014-01-27,1554.74,1554.74,1474.78,1505.88,26176900,1451.544
2014-01-24,1576.95,1608.04,1563.62,1576.95,23308800,1520.05
2014-01-23,1599.16,1616.93,1581.39,1603.60,25836800,1545.738
2014-01-22,1616.93,1634.70,1568.07,1590.28,42539500,1532.899
2014-01-21,1581.39,1643.58,1572.51,1616.93,52830600,1558.587
2014-01-20,1554.74,1590.28,1545.85,1568.07,38699100,1511.49
2014-01-17,1474.78,1559.18,1465.90,1550.30,50278200,1494.361
2014-01-16,1501.43,1523.64,1470.34,1496.99,25793700,1442.975
2014-01-15,1501.43,1536.97,1470.34,1492.55,58216200,1438.695
2014-01-14,1483.67,1483.67,1483.67,1483.67,000,1430.136
2014-01-13,1394.82,1496.99,1394.82,1483.67,55185300,1430.136
2014-01-10,1310.42,1385.94,1310.42,1381.50,35778200,1331.652
2014-01-09,1288.21,1332.63,1288.21,1305.98,11951700,1258.857
2014-01-08,1279.33,1314.86,1266.00,1310.42,8971500,1263.137
2014-01-07,1305.98,1305.98,1270.44,1270.44,9961800,1224.599
2014-01-06,1323.75,1337.08,1297.10,1305.98,6212100,1258.857
2014-01-03,1341.52,1359.29,1323.75,1332.63,23640700,1284.545
2014-01-02,1350.40,1394.82,1341.52,1368.17,28396400,1318.803
2014-01-01,1341.52,1341.52,1341.52,1341.52,000,1293.115
2013-12-31,1341.52,1341.52,1341.52,1341.52,000,1293.115
2013-12-30,1341.52,1359.29,1332.63,1341.52,9986800,1293.115
2013-12-27,1323.75,1350.40,1314.86,1341.52,8891000,1293.115
2013-12-26,1314.86,1314.86,1314.86,1314.86,000,1267.417
2013-12-25,1314.86,1314.86,1314.86,1314.86,000,1267.417
2013-12-24,1297.10,1332.63,1297.10,1314.86,9426200,1267.417
2013-12-23,1350.40,1350.40,1297.10,1305.98,12799000,1258.857
2013-12-20,1377.05,1385.94,1341.52,1341.52,14303400,1293.115
2013-12-19,1465.90,1465.90,1377.05,1377.05,38110800,1327.363
2013-12-18,1412.59,1421.48,1385.94,1421.48,17494400,1370.189
2013-12-17,1394.82,1430.36,1394.82,1403.71,13050100,1353.061
2013-12-16,1421.48,1421.48,1368.17,1394.82,13876800,1344.491
2013-12-13,1457.01,1465.90,1421.48,1421.48,13626900,1370.189
2013-12-12,1457.01,1510.32,1448.13,1457.01,39059100,1404.437
2013-12-11,1465.90,1501.43,1448.13,1457.01,24926200,1404.437
2013-12-10,1501.43,1510.32,1457.01,1465.90,17173700,1413.007
2013-12-09,1501.43,1519.20,1474.78,1492.55,9613100,1438.695
2013-12-06,1510.32,1545.85,1474.78,1483.67,21124500,1430.136
2013-12-05,1528.09,1528.09,1474.78,1510.32,26457500,1455.824
2013-12-04,1545.85,1554.74,1519.20,1528.09,17402700,1472.953
2013-12-03,1554.74,1581.39,1519.20,1554.74,46766000,1498.641
2013-12-02,1430.36,1554.74,1430.36,1536.97,65134000,1481.512
2013-11-29,1403.71,1430.36,1394.82,1421.48,9024400,1370.189
2013-11-28,1457.01,1465.90,1394.82,1403.71,12774800,1353.061
2013-11-27,1457.01,1465.90,1430.36,1448.13,6580200,1395.878
2013-11-26,1501.43,1501.43,1448.13,1448.13,12269500,1395.878
2013-11-25,1492.55,1510.32,1483.67,1501.43,13137800,1447.255
2013-11-22,1510.32,1519.20,1474.78,1474.78,13149100,1421.566
2013-11-21,1501.43,1519.20,1474.78,1483.67,10856800,1430.136
2013-11-20,1528.09,1545.85,1501.43,1510.32,12911000,1455.824
2013-11-19,1492.55,1528.09,1465.90,1528.09,13487300,1472.953
2013-11-18,1528.09,1536.97,1492.55,1492.55,12895300,1438.695
2013-11-15,1563.62,1581.39,1501.43,1510.32,21246000,1455.824
2013-11-14,1492.55,1554.74,1492.55,1545.85,28784100,1490.072
2013-11-13,1510.32,1510.32,1430.36,1474.78,26464300,1421.566
2013-11-12,1590.28,1608.04,1528.09,1528.09,21808300,1472.953
2013-11-11,1652.47,1670.23,1590.28,1599.16,19977500,1541.458
2013-11-08,1670.23,1688.00,1634.70,1643.58,14245400,1584.275
2013-11-07,1652.47,1705.77,1652.47,1670.23,14009100,1609.964
2013-11-06,1661.35,1705.77,1643.58,1652.47,24921700,1592.845
2013-11-05,1670.23,1670.23,1670.23,1670.23,000,1609.964
2013-11-04,1679.12,1696.89,1652.47,1670.23,13382700,1609.964
2013-11-01,1723.54,1750.19,1679.12,1679.12,30258700,1618.533
2013-10-31,1799.05,1821.27,1732.42,1732.42,31661100,1669.91
2013-10-30,1843.48,1865.69,1799.05,1821.27,14782900,1755.554
2013-10-29,1910.11,1910.11,1821.27,1821.27,34086800,1755.554
2013-10-28,1799.05,1910.11,1799.05,1887.90,92099200,1819.78
2013-10-25,1821.27,1821.27,1776.84,1776.84,42195500,1712.727
2013-10-24,1723.54,1799.05,1723.54,1799.05,62574400,1734.136
2013-10-23,1723.54,1759.08,1714.65,1741.31,37732000,1678.479
2013-10-22,1750.19,1759.08,1705.77,1714.65,40467200,1652.781
2013-10-21,1776.84,1799.05,1741.31,1759.08,51684800,1695.608
2013-10-18,1679.12,1759.08,1652.47,1750.19,72790200,1687.039
2013-10-17,1688.00,1696.89,1661.35,1661.35,20249900,1601.404
2013-10-16,1670.23,1688.00,1661.35,1670.23,10932300,1609.964
2013-10-15,1661.35,1661.35,1661.35,1661.35,000,1601.404
2013-10-14,1661.35,1661.35,1661.35,1661.35,000,1601.404
2013-10-11,1705.77,1705.77,1661.35,1661.35,31550300,1601.404
2013-10-10,1661.35,1679.12,1643.58,1661.35,29832100,1601.404
2013-10-09,1643.58,1670.23,1625.81,1652.47,25042700,1592.845
2013-10-08,1652.47,1705.77,1643.58,1652.47,59042300,1592.845
2013-10-07,1821.27,1843.48,1652.47,1652.47,81464600,1592.845
2013-10-04,1821.27,1843.48,1776.84,1821.27,15057000,1755.554
2013-10-03,1821.27,1865.69,1799.05,1821.27,10324400,1755.554
2013-10-02,1887.90,1910.11,1799.05,1821.27,37652100,1755.554
2013-10-01,1776.84,1887.90,1776.84,1821.27,43171400,1755.554
2013-09-30,1843.48,1887.90,1767.96,1799.05,36731900,1734.136
2013-09-27,1932.32,1976.74,1887.90,1887.90,40685000,1819.78
2013-09-26,1821.27,1910.11,1799.05,1887.90,52057400,1819.78
2013-09-25,1865.69,1910.11,1776.84,1821.27,34619200,1755.554
2013-09-24,1910.11,2021.16,1865.69,1865.69,64431000,1798.371
2013-09-23,1865.69,1932.32,1843.48,1932.32,40908400,1862.597
2013-09-20,1932.32,2021.16,1887.90,1932.32,58647700,1862.597
2013-09-19,1714.65,1976.74,1714.65,1954.53,189599000,1884.006
2013-09-18,1705.77,1723.54,1661.35,1661.35,41081800,1601.404
2013-09-17,1732.42,1759.08,1688.00,1688.00,65751900,1627.093
2013-09-16,1634.70,1799.05,1634.70,1732.42,176136900,1669.91
2013-09-13,1519.20,1625.81,1492.55,1616.93,185075300,1558.587
2013-09-12,1465.90,1528.09,1457.01,1510.32,101737600,1455.824
2013-09-11,1510.32,1563.62,1439.24,1448.13,108499600,1395.878
2013-09-10,1439.24,1536.97,1439.24,1492.55,145004800,1438.695
2013-09-09,1394.82,1430.36,1359.29,1421.48,82213700,1370.189
2013-09-06,1430.36,1448.13,1341.52,1359.29,32230700,1310.243
2013-09-05,1554.74,1581.39,1421.48,1430.36,24341400,1378.749
2013-09-04,1616.93,1625.81,1528.09,1536.97,20041700,1481.512
2013-09-03,1670.23,1714.65,1616.93,1616.93,20242600,1558.587
2013-09-02,1776.84,1799.05,1652.47,1661.35,36582800,1601.404
2013-08-30,1767.96,1821.27,1741.31,1759.08,36190000,1695.608
2013-08-29,1821.27,1843.48,1705.77,1767.96,38154700,1704.168
2013-08-28,1590.28,1799.05,1501.43,1799.05,29933900,1734.136
2013-08-27,1767.96,1776.84,1590.28,1634.70,11020000,1575.716
2013-08-26,1954.53,1954.53,1776.84,1776.84,8773400,1712.727
2013-08-23,2043.37,2176.63,1865.69,1865.69,23489300,1798.371
2013-08-22,2132.21,2132.21,1910.11,2021.16,23433100,1948.232
2013-08-21,2132.21,2243.27,2110.00,2176.63,15466100,2098.092
2013-08-20,2176.63,2221.06,2065.58,2154.42,9935000,2076.683
2013-08-19,2576.42,2576.42,2176.63,2243.27,27968100,2162.327
2013-08-16,2731.90,2731.90,2554.21,2598.63,7020300,2504.865
2013-08-15,2731.90,2754.11,2687.48,2731.90,3053100,2633.326
2013-08-14,2754.11,2820.74,2709.69,2731.90,4478700,2633.326
2013-08-13,2731.90,2798.53,2709.69,2754.11,5258100,2654.735
2013-08-12,2731.90,2776.32,2687.48,2731.90,876800,2633.326
2013-08-09,2754.11,2754.11,2754.11,2754.11,000,2654.735
2013-08-08,2754.11,2754.11,2754.11,2754.11,000,2654.735
2013-08-07,2754.11,2754.11,2754.11,2754.11,000,2654.735
2013-08-06,2754.11,2754.11,2754.11,2754.11,000,2654.735
2013-08-05,2754.11,2754.11,2754.11,2754.11,000,2654.735
2013-08-02,2798.53,2842.95,2731.90,2754.11,2982200,2654.735
2013-08-01,2754.11,2820.74,2687.48,2754.11,4984100,2654.735
2013-07-31,2665.27,2731.90,2643.06,2731.90,1184600,2633.326
2013-07-30,2687.48,2731.90,2643.06,2665.27,2278100,2569.10
2013-07-29,2709.69,2754.11,2620.85,2687.48,3276000,2590.509
2013-07-26,2776.32,2776.32,2731.90,2731.90,2367100,2633.326
2013-07-25,2776.32,2776.32,2687.48,2754.11,8586000,2654.735
2013-07-24,2865.16,2931.79,2731.90,2776.32,10536600,2676.143
2013-07-23,2887.37,2909.58,2842.95,2842.95,6034200,2740.369
2013-07-22,2820.74,2887.37,2754.11,2865.16,6670200,2761.778
2013-07-19,2842.95,2909.58,2798.53,2820.74,5200200,2718.961
2013-07-18,2754.11,2865.16,2754.11,2842.95,17087000,2740.369
2013-07-17,2798.53,2820.74,2709.69,2754.11,13403500,2654.735
2013-07-16,2620.85,2865.16,2620.85,2798.53,45885800,2697.552
2013-07-15,2532.00,2620.85,2532.00,2598.63,8338300,2504.865
2013-07-12,2643.06,2687.48,2509.79,2532.00,10824800,2440.639
2013-07-11,2576.42,2754.11,2554.21,2643.06,25335900,2547.692
2013-07-10,2221.06,2643.06,2132.21,2554.21,54526400,2462.048
2013-07-09,2376.53,2398.74,2132.21,2198.84,23949700,2119.50
2013-07-08,2487.58,2487.58,2332.11,2354.32,9022100,2269.37
2013-07-05,2554.21,2576.42,2354.32,2532.00,27362500,2440.639
2013-07-04,2687.48,2731.90,2465.37,2532.00,18775400,2440.639
2013-07-03,2887.37,2887.37,2665.27,2687.48,6178900,2590.509
2013-07-02,2954.00,2976.21,2865.16,2887.37,6395600,2783.187
2013-07-01,2931.79,2998.42,2887.37,2931.79,10664900,2826.004
2013-06-28,2954.00,2976.21,2842.95,2954.00,16949700,2847.412
2013-06-27,2931.79,3087.27,2909.58,2931.79,17336900,2826.004
2013-06-26,3020.64,3131.69,2954.00,3020.64,23008200,2911.648
2013-06-25,3087.27,3153.90,2820.74,3087.27,18707800,2975.874
2013-06-24,3042.85,3331.58,3042.85,3042.85,13549300,2933.056
2013-06-21,3376.00,3376.00,3042.85,3376.00,20229100,3254.185
2013-06-20,3264.95,3376.00,3198.32,3264.95,4976200,3147.142
2013-06-19,3353.79,3398.21,3309.37,3353.79,4335200,3232.777
2013-06-18,3353.79,3398.21,3264.95,3353.79,11038100,3232.777
2013-06-17,3264.95,3376.00,3198.32,3264.95,12810900,3147.142
2013-06-14,3242.74,3287.16,3109.48,3242.74,12297600,3125.734
2013-06-13,3065.06,3131.69,2909.58,3065.06,24362200,2954.465
2013-06-12,3065.06,3087.27,2754.11,3065.06,21040600,2954.465
2013-06-11,2909.58,3020.64,2820.74,2909.58,19120900,2804.595
2013-06-10,3020.64,3242.74,2865.16,3020.64,17091500,2911.648
2013-06-07,3153.90,3353.79,3131.69,3153.90,8259000,3040.099
2013-06-06,3331.58,3331.58,3331.58,3331.58,000,3211.368
2013-06-05,3331.58,3420.43,3131.69,3331.58,16977800,3211.368
2013-06-04,3376.00,3442.64,3020.64,3376.00,20884700,3254.185
2013-06-03,3420.43,3553.69,3376.00,3420.43,26312900,3297.012
2013-05-31,3464.85,3487.06,3353.79,3464.85,10835500,3339.83
2013-05-30,3353.79,3464.85,3287.16,3353.79,9947900,3232.777
2013-05-29,3353.79,3420.43,3242.74,3353.79,11203500,3232.777
2013-05-28,3242.74,3331.58,3131.69,3242.74,10123000,3125.734
2013-05-27,3153.90,3198.32,3131.69,3153.90,5957100,3040.099
2013-05-24,3176.11,3220.53,3020.64,3176.11,12797400,3061.508
2013-05-23,3065.06,3109.48,2954.00,3065.06,17843400,2954.465
2013-05-22,3109.48,3131.69,2954.00,3109.48,19657800,2997.282
2013-05-21,2954.00,2976.21,2865.16,2954.00,21356400,2847.412
2013-05-20,2865.16,2887.37,2776.32,2865.16,18546900,2761.778
2013-05-17,2776.32,2776.32,2731.90,2776.32,5372400,2676.143
2013-05-16,2754.11,2798.53,2731.90,2754.11,7832400,2654.735
2013-05-15,2731.90,2776.32,2709.69,2731.90,5442700,2633.326
2013-05-14,2731.90,2776.32,2687.48,2731.90,14024800,2633.326
2013-05-13,2731.90,2820.74,2709.69,2731.90,9075000,2610.681
2013-05-10,2776.32,2865.16,2754.11,2776.32,6598700,2653.13
2013-05-09,2820.74,2820.74,2820.74,2820.74,000,2695.579
2013-05-08,2820.74,2865.16,2798.53,2820.74,20839700,2695.579
2013-05-07,2798.53,2798.53,2643.06,2798.53,26991600,2674.354
2013-05-06,2643.06,2687.48,2620.85,2643.06,11430900,2525.783
2013-05-03,2643.06,2709.69,2620.85,2643.06,11262100,2525.783
2013-05-02,2665.27,2731.90,2643.06,2665.27,17043600,2547.007
2013-05-01,2709.69,2731.90,2620.85,2709.69,25664000,2589.456
2013-04-30,2643.06,2687.48,2598.63,2643.06,17389200,2525.783
2013-04-29,2643.06,2643.06,2576.42,2643.06,10811300,2525.783
2013-04-26,2554.21,2576.42,2509.79,2554.21,8446900,2440.875
2013-04-25,2509.79,2620.85,2487.58,2509.79,16170200,2398.426
2013-04-24,2598.63,2665.27,2598.63,2598.63,9820200,2483.324
2013-04-23,2665.27,2665.27,2665.27,2665.27,000,2547.007
2013-04-22,2665.27,2754.11,2643.06,2665.27,6844700,2547.007
2013-04-19,2731.90,2776.32,2709.69,2731.90,11307600,2610.681
2013-04-18,2709.69,2754.11,2598.63,2709.69,18796200,2589.456
2013-04-17,2598.63,2643.06,2598.63,2598.63,9702500,2483.324
2013-04-16,2620.85,2665.27,2532.00,2620.85,8725000,2504.558
2013-04-15,2620.85,2643.06,2576.42,2620.85,5694900,2504.558
2013-04-12,2620.85,2687.48,2598.63,2620.85,6396100,2504.558
2013-04-11,2643.06,2665.27,2465.37,2643.06,28660900,2525.783
2013-04-10,2465.37,2509.79,2420.95,2465.37,6384900,2355.977
2013-04-09,2465.37,2487.58,2398.74,2465.37,9254600,2355.977
2013-04-08,2443.16,2554.21,2443.16,2443.16,14221200,2334.753
2013-04-05,2532.00,2554.21,2509.79,2532.00,9602400,2419.651
2013-04-04,2509.79,2620.85,2443.16,2509.79,20657400,2398.426
2013-04-03,2687.48,2709.69,2665.27,2687.48,4267600,2568.232
2013-04-02,2687.48,2709.69,2665.27,2687.48,4267600,2568.232
2013-04-01,2665.27,2820.74,2643.06,2665.27,12655000,2547.007
2013-03-29,2754.11,2754.11,2754.11,2754.11,000,2631.905
2013-03-28,2754.11,2820.74,2709.69,2754.11,11342500,2631.905
2013-03-27,2798.53,2798.53,2709.69,2798.53,10269800,2674.354
2013-03-26,2709.69,2731.90,2643.06,2709.69,4944100,2589.456
2013-03-25,2665.27,2709.69,2598.63,2665.27,15478500,2547.007
2013-03-22,2620.85,2687.48,2554.21,2620.85,11803500,2504.558
2013-03-21,2687.48,2798.53,2665.27,2687.48,13142400,2568.232
2013-03-20,2665.27,2709.69,2598.63,2665.27,14323700,2547.007
2013-03-19,2643.06,2665.27,2487.58,2643.06,20307300,2525.783
2013-03-18,2487.58,2532.00,2420.95,2487.58,11598000,2377.202
2013-03-15,2509.79,2576.42,2443.16,2509.79,12622900,2398.426
2013-03-14,2465.37,2465.37,2354.32,2465.37,14839700,2355.977
2013-03-13,2465.37,2509.79,2376.53,2465.37,20176700,2355.977
2013-03-12,2420.95,2420.95,2420.95,2420.95,000,2313.528
2013-03-11,2398.74,2465.37,2332.11,2398.74,12751800,2292.304
2013-03-08,2420.95,2509.79,2309.90,2420.95,19830000,2313.528
2013-03-07,2309.90,2354.32,2309.90,2309.90,4374600,2207.406
2013-03-06,2332.11,2332.11,2132.21,2332.11,7948900,2228.63
2013-03-05,2265.48,2287.69,2243.27,2265.48,4940200,2164.957
2013-03-04,2332.11,2332.11,2332.11,2332.11,000,2228.63
2013-03-01,2332.11,2354.32,2265.48,2332.11,13317400,2228.63
2013-02-28,2287.69,2354.32,2176.63,2287.69,34474000,2186.181
2013-02-27,2198.84,2221.06,2154.42,2198.84,7748500,2101.274
2013-02-26,2154.42,2221.06,2132.21,2154.42,11651500,2058.825
2013-02-25,2198.84,2265.48,2176.63,2198.84,12915500,2101.274
2013-02-22,2243.27,2243.27,2132.21,2243.27,12918400,2143.732
2013-02-21,2176.63,2198.84,2065.58,2176.63,22652500,2080.049
2013-02-20,2087.79,2087.79,1998.95,2087.79,22918100,1995.151
2013-02-19,1998.95,2043.37,1976.74,1998.95,6589200,1910.253
2013-02-18,2021.16,2043.37,1976.74,2021.16,10402100,1931.478
2013-02-15,2021.16,2021.16,1954.53,2021.16,7663500,1931.478
2013-02-14,1976.74,2043.37,1976.74,1976.74,6462500,1889.029
2013-02-13,1998.95,2087.79,1976.74,1998.95,19883500,1910.253
2013-02-12,1976.74,1976.74,1932.32,1976.74,3573700,1889.029
2013-02-11,1954.53,1998.95,1954.53,1954.53,7296600,1867.804
2013-02-08,1998.95,2021.16,1932.32,1998.95,53936600,1910.253
2013-02-07,1932.32,1954.53,1821.27,1932.32,40850500,1846.58
2013-02-06,1843.48,1843.48,1799.05,1843.48,8922500,1761.682
2013-02-05,1799.05,1821.27,1767.96,1799.05,21566300,1719.223
2013-02-04,1799.05,1865.69,1776.84,1799.05,8596700,1719.223
2013-02-01,1843.48,1843.48,1767.96,1843.48,15312500,1761.682
2013-01-31,1776.84,1843.48,1767.96,1776.84,13462600,1697.999
2013-01-30,1843.48,1865.69,1821.27,1843.48,5285700,1761.682
2013-01-29,1821.27,1865.69,1821.27,1821.27,5384200,1740.457
2013-01-28,1843.48,1910.11,1821.27,1843.48,13065800,1761.682
2013-01-25,1865.69,1910.11,1776.84,1865.69,32133900,1782.906
2013-01-24,1799.05,1799.05,1799.05,1799.05,000,1719.223
2013-01-23,1799.05,1887.90,1750.19,1799.05,21813900,1719.223
2013-01-22,1843.48,1843.48,1732.42,1843.48,27137400,1761.682
2013-01-21,1732.42,1776.84,1723.54,1732.42,10429100,1655.55
2013-01-18,1750.19,1799.05,1750.19,1750.19,12019600,1672.531
2013-01-17,1776.84,1887.90,1767.96,1776.84,24354400,1697.999
2013-01-16,1821.27,1843.48,1634.70,1821.27,70728200,1740.457
2013-01-15,1634.70,1634.70,1554.74,1634.70,39021400,1562.165
2013-01-14,1563.62,1581.39,1554.74,1563.62,7822800,1494.239
2013-01-11,1563.62,1581.39,1545.85,1563.62,7944400,1494.239
2013-01-10,1545.85,1581.39,1536.97,1545.85,19549200,1477.258
2013-01-09,1536.97,1625.81,1536.97,1536.97,60115500,1468.772
2013-01-08,1554.74,1599.16,1554.74,1554.74,10210200,1485.753
2013-01-07,1554.74,1581.39,1545.85,1554.74,6887400,1485.753
2013-01-04,1572.51,1608.04,1545.85,1572.51,9603500,1502.735
2013-01-03,1590.28,1599.16,1563.62,1590.28,8238200,1519.717
2013-01-02,1563.62,1625.81,1545.85,1563.62,15654100,1494.239
2013-01-01,1572.51,1572.51,1572.51,1572.51,000,1502.735
2012-12-31,1572.51,1572.51,1572.51,1572.51,000,1502.735
2012-12-28,1563.62,1599.16,1536.97,1563.62,12550900,1494.239
2012-12-27,1572.51,1679.12,1554.74,1572.51,38199700,1502.735
2012-12-26,1563.62,1563.62,1483.67,1563.62,24979100,1494.239
2012-12-25,1483.67,1483.67,1483.67,1483.67,000,1417.837
2012-12-24,1483.67,1483.67,1483.67,1483.67,000,1417.837
2012-12-21,1483.67,1510.32,1448.13,1483.67,19091700,1417.837
2012-12-20,1501.43,1634.70,1492.55,1501.43,37726900,1434.809
2012-12-19,1625.81,1714.65,1599.16,1625.81,28492600,1553.67
2012-12-18,1705.77,1759.08,1679.12,1705.77,11829300,1630.082
2012-12-17,1741.31,1776.84,1723.54,1741.31,13746200,1664.045
2012-12-14,1723.54,1732.42,1670.23,1723.54,11803500,1647.064
2012-12-13,1670.23,1741.31,1581.39,1670.23,24150600,1596.119
2012-12-12,1741.31,1821.27,1732.42,1741.31,9484700,1664.045
2012-12-11,1821.27,1865.69,1776.84,1821.27,14121600,1740.457
2012-12-10,1865.69,1865.69,1776.84,1865.69,8629900,1782.906
2012-12-07,1799.05,1799.05,1759.08,1799.05,9702000,1719.223
2012-12-06,1759.08,1767.96,1732.42,1759.08,13499200,1681.027
2012-12-05,1750.19,1759.08,1643.58,1750.19,21309100,1672.531
2012-12-04,1661.35,1670.23,1572.51,1661.35,16537700,1587.633
2012-12-03,1608.04,1696.89,1599.16,1608.04,18281200,1536.689
2012-11-30,1679.12,1696.89,1608.04,1679.12,35085700,1604.615
2012-11-29,1608.04,1616.93,1554.74,1608.04,17866500,1536.689
2012-11-28,1545.85,1545.85,1492.55,1545.85,12570600,1477.258
2012-11-27,1536.97,1545.85,1501.43,1536.97,17557500,1468.772
2012-11-26,1510.32,1519.20,1439.24,1510.32,12314500,1443.304
2012-11-23,1448.13,1457.01,1394.82,1448.13,16951900,1383.874
2012-11-22,1421.48,1421.48,1332.63,1421.48,32800800,1358.406
2012-11-21,1332.63,1341.52,1314.86,1332.63,5857000,1273.499
2012-11-20,1332.63,1332.63,1323.75,1332.63,4770200,1273.499
2012-11-19,1314.86,1341.52,1297.10,1314.86,8295000,1256.517
2012-11-15,1314.86,1314.86,1314.86,1314.86,000,1256.517
2012-11-14,1314.86,1332.63,1297.10,1314.86,4162400,1256.517
2012-11-13,1332.63,1359.29,1297.10,1332.63,4359900,1273.499
2012-11-12,1359.29,1359.29,1332.63,1359.29,7850900,1298.976
2012-11-09,1332.63,1350.40,1279.33,1332.63,30208000,1273.499
2012-11-08,1297.10,1314.86,1279.33,1297.10,11516400,1239.545
2012-11-07,1323.75,1323.75,1226.02,1323.75,34533100,1265.013
2012-11-06,1226.02,1234.91,1208.25,1226.02,12572800,1171.619
2012-11-05,1226.02,1243.79,1208.25,1226.02,4945200,1171.619
2012-11-02,1243.79,1252.68,1226.02,1243.79,6337600,1188.601
2012-11-01,1234.91,1252.68,1226.02,1234.91,7783400,1180.115
2012-10-31,1252.68,1279.33,1226.02,1252.68,25405700,1197.096
2012-10-30,1226.02,1226.02,1154.95,1226.02,17564800,1171.619
2012-10-29,1172.72,1181.60,1101.64,1172.72,6065800,1120.684
2012-10-26,1181.60,1181.60,1181.60,1181.60,000,1129.17
2012-10-25,1181.60,1190.49,1110.53,1181.60,29081300,1129.17
2012-10-24,1119.41,1128.30,1092.76,1119.41,6585200,1069.74
